timestamp,node,cpu_pct,pods
1788160810.861079,node-0,0.37,"{""calico-node-d8l8p"": 0.1, ""kube-apiserver-node-0"": 0.17, ""kube-controller-manager-node-0"": 0.0, ""kube-proxy-qfhdr"": 0.02, ""kube-scheduler-node-0"": 0.01, ""metrics-server-574d47cd58-jhwcs"": 0.03, ""speaker-ghfqq"": 0.04}"
1788160810.861079,node-1,53.75,"{""adservice-7b646d8995-d5fhn"": 0.54, ""cartservice-9d9bd79cd-rpdmc"": 1.9, ""checkoutservice-6c79cbb8c7-vkn66"": 1.11, ""currencyservice-7cfffdcb55-8ssbg"": 2.33, ""currencyservice-7cfffdcb55-bck5q"": 2.64, ""currencyservice-7cfffdcb55-kqk7r"": 2.09, ""currencyservice-7cfffdcb55-mp4rp"": 1.91, ""currencyservice-7cfffdcb55-mtl2n"": 3.12, ""frontend-5874cd9944-2rtqx"": 2.26, ""frontend-5874cd9944-8nj8m"": 1.78, ""frontend-5874cd9944-968rt"": 2.31, ""frontend-5874cd9944-fsrbm"": 2.31, ""frontend-5874cd9944-kxx8p"": 1.56, ""frontend-5874cd9944-n4frw"": 0.39, ""frontend-5874cd9944-nqmr2"": 1.7, ""frontend-5874cd9944-w4trf"": 2.63, ""frontend-5874cd9944-xssh8"": 1.64, ""frontend-5874cd9944-xxqmc"": 1.61, ""frontend-5874cd9944-ztsth"": 1.55, ""loadgenerator-5bf4dfbbd-lmlfl"": 0.02, ""paymentservice-5cc88cdc68-vd29m"": 0.27, ""productcatalogservice-7f87797d97-59fnr"": 0.0, ""productcatalogservice-7f87797d97-h6ntw"": 1.92, ""productcatalogservice-7f87797d97-x9648"": 2.0, ""productcatalogservice-7f87797d97-z4nsl"": 3.17, ""recommendationservice-db4864d66-bdj77"": 0.0, ""recommendationservice-db4864d66-bp2ck"": 0.0, ""recommendationservice-db4864d66-hpvsp"": 2.66, ""recommendationservice-db4864d66-l29fj"": 3.07, ""recommendationservice-db4864d66-x4rz9"": 2.58, ""redis-cart-7c6d54bdb5-gwpmn"": 0.28, ""shippingservice-7bdc6574f7-smzdc"": 1.27, ""calico-node-7n5r8"": 0.1, ""coredns-69db55dd76-cn9p6"": 0.59, ""dns-autoscaler-6d5984c657-7wxfj"": 0.0, ""kube-apiserver-node-1"": 0.2, ""kube-controller-manager-node-1"": 0.07, ""kube-proxy-8x6bm"": 0.03, ""kube-scheduler-node-1"": 0.01, ""kubernetes-metrics-scraper-55bc8b9b54-srm75"": 0.0, ""controller-666f99f6ff-cvrtq"": 0.0, ""speaker-hkqrz"": 0.05, ""cluster-metrics-collector-6dc9ddcdb5-7dssg"": 0.08}"
1788160810.861079,node-2,52.34,"{""adservice-7b646d8995-xtmz8"": 2.31, ""cartservice-9d9bd79cd-c7mrh"": 1.77, ""currencyservice-7cfffdcb55-bk59c"": 0.0, ""currencyservice-7cfffdcb55-fnztl"": 2.3, ""currencyservice-7cfffdcb55-fxgmx"": 2.21, ""currencyservice-7cfffdcb55-hqx7h"": 0.0, ""currencyservice-7cfffdcb55-mhm7n"": 1.95, ""emailservice-8cddfd4bc-t7zfg"": 0.5, ""frontend-5874cd9944-4jjxs"": 2.98, ""frontend-5874cd9944-bs62m"": 1.58, ""frontend-5874cd9944-clcz6"": 2.22, ""frontend-5874cd9944-dpkl2"": 1.74, ""frontend-5874cd9944-hz9h2"": 0.44, ""frontend-5874cd9944-k9z65"": 2.79, ""frontend-5874cd9944-kb7cx"": 1.22, ""frontend-5874cd9944-qfwm8"": 1.59, ""frontend-5874cd9944-ttd69"": 1.27, ""frontend-5874cd9944-tv7r7"": 2.75, ""frontend-5874cd9944-z6xmr"": 1.63, ""nfs-subdir-external-provisioner-5c8bf6748-p2j5q"": 0.01, ""productcatalogservice-7f87797d97-825m8"": 2.51, ""productcatalogservice-7f87797d97-mfc5v"": 0.0, ""productcatalogservice-7f87797d97-msn7f"": 2.88, ""productcatalogservice-7f87797d97-pp49k"": 3.03, ""productcatalogservice-7f87797d97-tkgfg"": 0.0, ""recommendationservice-db4864d66-7qz8w"": 3.13, ""recommendationservice-db4864d66-f8kgc"": 0.0, ""recommendationservice-db4864d66-jrz9v"": 0.0, ""recommendationservice-db4864d66-r4jv6"": 3.09, ""recommendationservice-db4864d66-rzq22"": 3.06, ""recommendationservice-db4864d66-vzfvw"": 3.1, ""calico-kube-controllers-5b566ffb7d-ll6fz"": 0.02, ""calico-node-sdb5b"": 0.16, ""kube-proxy-lqjsh"": 0.06, ""kubernetes-dashboard-798b84547b-bv4sl"": 0.0, ""nginx-proxy-node-2"": 0.0, ""speaker-grvm7"": 0.04}"
1788160811.8764274,node-0,0.37,"{""calico-node-d8l8p"": 0.1, ""kube-apiserver-node-0"": 0.17, ""kube-controller-manager-node-0"": 0.0, ""kube-proxy-qfhdr"": 0.02, ""kube-scheduler-node-0"": 0.01, ""metrics-server-574d47cd58-jhwcs"": 0.03, ""speaker-ghfqq"": 0.04}"
1788160811.8764274,node-1,53.75,"{""adservice-7b646d8995-d5fhn"": 0.54, ""cartservice-9d9bd79cd-rpdmc"": 1.9, ""checkoutservice-6c79cbb8c7-vkn66"": 1.11, ""currencyservice-7cfffdcb55-8ssbg"": 2.33, ""currencyservice-7cfffdcb55-bck5q"": 2.64, ""currencyservice-7cfffdcb55-kqk7r"": 2.09, ""currencyservice-7cfffdcb55-mp4rp"": 1.91, ""currencyservice-7cfffdcb55-mtl2n"": 3.12, ""frontend-5874cd9944-2rtqx"": 2.26, ""frontend-5874cd9944-8nj8m"": 1.78, ""frontend-5874cd9944-968rt"": 2.31, ""frontend-5874cd9944-fsrbm"": 2.31, ""frontend-5874cd9944-kxx8p"": 1.56, ""frontend-5874cd9944-n4frw"": 0.39, ""frontend-5874cd9944-nqmr2"": 1.7, ""frontend-5874cd9944-w4trf"": 2.63, ""frontend-5874cd9944-xssh8"": 1.64, ""frontend-5874cd9944-xxqmc"": 1.61, ""frontend-5874cd9944-ztsth"": 1.55, ""loadgenerator-5bf4dfbbd-lmlfl"": 0.02, ""paymentservice-5cc88cdc68-vd29m"": 0.27, ""productcatalogservice-7f87797d97-59fnr"": 0.0, ""productcatalogservice-7f87797d97-h6ntw"": 1.92, ""productcatalogservice-7f87797d97-x9648"": 2.0, ""productcatalogservice-7f87797d97-z4nsl"": 3.17, ""recommendationservice-db4864d66-bdj77"": 0.0, ""recommendationservice-db4864d66-bp2ck"": 0.0, ""recommendationservice-db4864d66-hpvsp"": 2.66, ""recommendationservice-db4864d66-l29fj"": 3.07, ""recommendationservice-db4864d66-x4rz9"": 2.58, ""redis-cart-7c6d54bdb5-gwpmn"": 0.28, ""shippingservice-7bdc6574f7-smzdc"": 1.27, ""calico-node-7n5r8"": 0.1, ""coredns-69db55dd76-cn9p6"": 0.59, ""dns-autoscaler-6d5984c657-7wxfj"": 0.0, ""kube-apiserver-node-1"": 0.2, ""kube-controller-manager-node-1"": 0.07, ""kube-proxy-8x6bm"": 0.03, ""kube-scheduler-node-1"": 0.01, ""kubernetes-metrics-scraper-55bc8b9b54-srm75"": 0.0, ""controller-666f99f6ff-cvrtq"": 0.0, ""speaker-hkqrz"": 0.05, ""cluster-metrics-collector-6dc9ddcdb5-7dssg"": 0.08}"
1788160811.8764274,node-2,52.34,"{""adservice-7b646d8995-xtmz8"": 2.31, ""cartservice-9d9bd79cd-c7mrh"": 1.77, ""currencyservice-7cfffdcb55-bk59c"": 0.0, ""currencyservice-7cfffdcb55-fnztl"": 2.3, ""currencyservice-7cfffdcb55-fxgmx"": 2.21, ""currencyservice-7cfffdcb55-hqx7h"": 0.0, ""currencyservice-7cfffdcb55-mhm7n"": 1.95, ""emailservice-8cddfd4bc-t7zfg"": 0.5, ""frontend-5874cd9944-4jjxs"": 2.98, ""frontend-5874cd9944-bs62m"": 1.58, ""frontend-5874cd9944-clcz6"": 2.22, ""frontend-5874cd9944-dpkl2"": 1.74, ""frontend-5874cd9944-hz9h2"": 0.44, ""frontend-5874cd9944-k9z65"": 2.79, ""frontend-5874cd9944-kb7cx"": 1.22, ""frontend-5874cd9944-qfwm8"": 1.59, ""frontend-5874cd9944-ttd69"": 1.27, ""frontend-5874cd9944-tv7r7"": 2.75, ""frontend-5874cd9944-z6xmr"": 1.63, ""nfs-subdir-external-provisioner-5c8bf6748-p2j5q"": 0.01, ""productcatalogservice-7f87797d97-825m8"": 2.51, ""productcatalogservice-7f87797d97-mfc5v"": 0.0, ""productcatalogservice-7f87797d97-msn7f"": 2.88, ""productcatalogservice-7f87797d97-pp49k"": 3.03, ""productcatalogservice-7f87797d97-tkgfg"": 0.0, ""recommendationservice-db4864d66-7qz8w"": 3.13, ""recommendationservice-db4864d66-f8kgc"": 0.0, ""recommendationservice-db4864d66-jrz9v"": 0.0, ""recommendationservice-db4864d66-r4jv6"": 3.09, ""recommendationservice-db4864d66-rzq22"": 3.06, ""recommendationservice-db4864d66-vzfvw"": 3.1, ""calico-kube-controllers-5b566ffb7d-ll6fz"": 0.02, ""calico-node-sdb5b"": 0.16, ""kube-proxy-lqjsh"": 0.06, ""kubernetes-dashboard-798b84547b-bv4sl"": 0.0, ""nginx-proxy-node-2"": 0.0, ""speaker-grvm7"": 0.04}"
1788160812.8868258,node-0,0.37,"{""calico-node-d8l8p"": 0.1, ""kube-apiserver-node-0"": 0.17, ""kube-controller-manager-node-0"": 0.0, ""kube-proxy-qfhdr"": 0.02, ""kube-scheduler-node-0"": 0.01, ""metrics-server-574d47cd58-jhwcs"": 0.03, ""speaker-ghfqq"": 0.04}"
1788160812.8868258,node-1,53.75,"{""adservice-7b646d8995-d5fhn"": 0.54, ""cartservice-9d9bd79cd-rpdmc"": 1.9, ""checkoutservice-6c79cbb8c7-vkn66"": 1.11, ""currencyservice-7cfffdcb55-8ssbg"": 2.33, ""currencyservice-7cfffdcb55-bck5q"": 2.64, ""currencyservice-7cfffdcb55-kqk7r"": 2.09, ""currencyservice-7cfffdcb55-mp4rp"": 1.91, ""currencyservice-7cfffdcb55-mtl2n"": 3.12, ""frontend-5874cd9944-2rtqx"": 2.26, ""frontend-5874cd9944-8nj8m"": 1.78, ""frontend-5874cd9944-968rt"": 2.31, ""frontend-5874cd9944-fsrbm"": 2.31, ""frontend-5874cd9944-kxx8p"": 1.56, ""frontend-5874cd9944-n4frw"": 0.39, ""frontend-5874cd9944-nqmr2"": 1.7, ""frontend-5874cd9944-w4trf"": 2.63, ""frontend-5874cd9944-xssh8"": 1.64, ""frontend-5874cd9944-xxqmc"": 1.61, ""frontend-5874cd9944-ztsth"": 1.55, ""loadgenerator-5bf4dfbbd-lmlfl"": 0.02, ""paymentservice-5cc88cdc68-vd29m"": 0.27, ""productcatalogservice-7f87797d97-59fnr"": 0.0, ""productcatalogservice-7f87797d97-h6ntw"": 1.92, ""productcatalogservice-7f87797d97-x9648"": 2.0, ""productcatalogservice-7f87797d97-z4nsl"": 3.17, ""recommendationservice-db4864d66-bdj77"": 0.0, ""recommendationservice-db4864d66-bp2ck"": 0.0, ""recommendationservice-db4864d66-hpvsp"": 2.66, ""recommendationservice-db4864d66-l29fj"": 3.07, ""recommendationservice-db4864d66-x4rz9"": 2.58, ""redis-cart-7c6d54bdb5-gwpmn"": 0.28, ""shippingservice-7bdc6574f7-smzdc"": 1.27, ""calico-node-7n5r8"": 0.1, ""coredns-69db55dd76-cn9p6"": 0.59, ""dns-autoscaler-6d5984c657-7wxfj"": 0.0, ""kube-apiserver-node-1"": 0.2, ""kube-controller-manager-node-1"": 0.07, ""kube-proxy-8x6bm"": 0.03, ""kube-scheduler-node-1"": 0.01, ""kubernetes-metrics-scraper-55bc8b9b54-srm75"": 0.0, ""controller-666f99f6ff-cvrtq"": 0.0, ""speaker-hkqrz"": 0.05, ""cluster-metrics-collector-6dc9ddcdb5-7dssg"": 0.08}"
1788160812.8868258,node-2,52.34,"{""adservice-7b646d8995-xtmz8"": 2.31, ""cartservice-9d9bd79cd-c7mrh"": 1.77, ""currencyservice-7cfffdcb55-bk59c"": 0.0, ""currencyservice-7cfffdcb55-fnztl"": 2.3, ""currencyservice-7cfffdcb55-fxgmx"": 2.21, ""currencyservice-7cfffdcb55-hqx7h"": 0.0, ""currencyservice-7cfffdcb55-mhm7n"": 1.95, ""emailservice-8cddfd4bc-t7zfg"": 0.5, ""frontend-5874cd9944-4jjxs"": 2.98, ""frontend-5874cd9944-bs62m"": 1.58, ""frontend-5874cd9944-clcz6"": 2.22, ""frontend-5874cd9944-dpkl2"": 1.74, ""frontend-5874cd9944-hz9h2"": 0.44, ""frontend-5874cd9944-k9z65"": 2.79, ""frontend-5874cd9944-kb7cx"": 1.22, ""frontend-5874cd9944-qfwm8"": 1.59, ""frontend-5874cd9944-ttd69"": 1.27, ""frontend-5874cd9944-tv7r7"": 2.75, ""frontend-5874cd9944-z6xmr"": 1.63, ""nfs-subdir-external-provisioner-5c8bf6748-p2j5q"": 0.01, ""productcatalogservice-7f87797d97-825m8"": 2.51, ""productcatalogservice-7f87797d97-mfc5v"": 0.0, ""productcatalogservice-7f87797d97-msn7f"": 2.88, ""productcatalogservice-7f87797d97-pp49k"": 3.03, ""productcatalogservice-7f87797d97-tkgfg"": 0.0, ""recommendationservice-db4864d66-7qz8w"": 3.13, ""recommendationservice-db4864d66-f8kgc"": 0.0, ""recommendationservice-db4864d66-jrz9v"": 0.0, ""recommendationservice-db4864d66-r4jv6"": 3.09, ""recommendationservice-db4864d66-rzq22"": 3.06, ""recommendationservice-db4864d66-vzfvw"": 3.1, ""calico-kube-controllers-5b566ffb7d-ll6fz"": 0.02, ""calico-node-sdb5b"": 0.16, ""kube-proxy-lqjsh"": 0.06, ""kubernetes-dashboard-798b84547b-bv4sl"": 0.0, ""nginx-proxy-node-2"": 0.0, ""speaker-grvm7"": 0.04}"
1788160813.8999727,node-0,0.37,"{""calico-node-d8l8p"": 0.1, ""kube-apiserver-node-0"": 0.17, ""kube-controller-manager-node-0"": 0.0, ""kube-proxy-qfhdr"": 0.02, ""kube-scheduler-node-0"": 0.01, ""metrics-server-574d47cd58-jhwcs"": 0.03, ""speaker-ghfqq"": 0.04}"
1788160813.8999727,node-1,53.75,"{""adservice-7b646d8995-d5fhn"": 0.54, ""cartservice-9d9bd79cd-rpdmc"": 1.9, ""checkoutservice-6c79cbb8c7-vkn66"": 1.11, ""currencyservice-7cfffdcb55-8ssbg"": 2.33, ""currencyservice-7cfffdcb55-bck5q"": 2.64, ""currencyservice-7cfffdcb55-kqk7r"": 2.09, ""currencyservice-7cfffdcb55-mp4rp"": 1.91, ""currencyservice-7cfffdcb55-mtl2n"": 3.12, ""frontend-5874cd9944-2rtqx"": 2.26, ""frontend-5874cd9944-8nj8m"": 1.78, ""frontend-5874cd9944-968rt"": 2.31, ""frontend-5874cd9944-fsrbm"": 2.31, ""frontend-5874cd9944-kxx8p"": 1.56, ""frontend-5874cd9944-n4frw"": 0.39, ""frontend-5874cd9944-nqmr2"": 1.7, ""frontend-5874cd9944-w4trf"": 2.63, ""frontend-5874cd9944-xssh8"": 1.64, ""frontend-5874cd9944-xxqmc"": 1.61, ""frontend-5874cd9944-ztsth"": 1.55, ""loadgenerator-5bf4dfbbd-lmlfl"": 0.02, ""paymentservice-5cc88cdc68-vd29m"": 0.27, ""productcatalogservice-7f87797d97-59fnr"": 0.0, ""productcatalogservice-7f87797d97-h6ntw"": 1.92, ""productcatalogservice-7f87797d97-x9648"": 2.0, ""productcatalogservice-7f87797d97-z4nsl"": 3.17, ""recommendationservice-db4864d66-bdj77"": 0.0, ""recommendationservice-db4864d66-bp2ck"": 0.0, ""recommendationservice-db4864d66-hpvsp"": 2.66, ""recommendationservice-db4864d66-l29fj"": 3.07, ""recommendationservice-db4864d66-x4rz9"": 2.58, ""redis-cart-7c6d54bdb5-gwpmn"": 0.28, ""shippingservice-7bdc6574f7-smzdc"": 1.27, ""calico-node-7n5r8"": 0.1, ""coredns-69db55dd76-cn9p6"": 0.59, ""dns-autoscaler-6d5984c657-7wxfj"": 0.0, ""kube-apiserver-node-1"": 0.2, ""kube-controller-manager-node-1"": 0.07, ""kube-proxy-8x6bm"": 0.03, ""kube-scheduler-node-1"": 0.01, ""kubernetes-metrics-scraper-55bc8b9b54-srm75"": 0.0, ""controller-666f99f6ff-cvrtq"": 0.0, ""speaker-hkqrz"": 0.05, ""cluster-metrics-collector-6dc9ddcdb5-7dssg"": 0.08}"
1788160813.8999727,node-2,52.34,"{""adservice-7b646d8995-xtmz8"": 2.31, ""cartservice-9d9bd79cd-c7mrh"": 1.77, ""currencyservice-7cfffdcb55-bk59c"": 0.0, ""currencyservice-7cfffdcb55-fnztl"": 2.3, ""currencyservice-7cfffdcb55-fxgmx"": 2.21, ""currencyservice-7cfffdcb55-hqx7h"": 0.0, ""currencyservice-7cfffdcb55-mhm7n"": 1.95, ""emailservice-8cddfd4bc-t7zfg"": 0.5, ""frontend-5874cd9944-4jjxs"": 2.98, ""frontend-5874cd9944-bs62m"": 1.58, ""frontend-5874cd9944-clcz6"": 2.22, ""frontend-5874cd9944-dpkl2"": 1.74, ""frontend-5874cd9944-hz9h2"": 0.44, ""frontend-5874cd9944-k9z65"": 2.79, ""frontend-5874cd9944-kb7cx"": 1.22, ""frontend-5874cd9944-qfwm8"": 1.59, ""frontend-5874cd9944-ttd69"": 1.27, ""frontend-5874cd9944-tv7r7"": 2.75, ""frontend-5874cd9944-z6xmr"": 1.63, ""nfs-subdir-external-provisioner-5c8bf6748-p2j5q"": 0.01, ""productcatalogservice-7f87797d97-825m8"": 2.51, ""productcatalogservice-7f87797d97-mfc5v"": 0.0, ""productcatalogservice-7f87797d97-msn7f"": 2.88, ""productcatalogservice-7f87797d97-pp49k"": 3.03, ""productcatalogservice-7f87797d97-tkgfg"": 0.0, ""recommendationservice-db4864d66-7qz8w"": 3.13, ""recommendationservice-db4864d66-f8kgc"": 0.0, ""recommendationservice-db4864d66-jrz9v"": 0.0, ""recommendationservice-db4864d66-r4jv6"": 3.09, ""recommendationservice-db4864d66-rzq22"": 3.06, ""recommendationservice-db4864d66-vzfvw"": 3.1, ""calico-kube-controllers-5b566ffb7d-ll6fz"": 0.02, ""calico-node-sdb5b"": 0.16, ""kube-proxy-lqjsh"": 0.06, ""kubernetes-dashboard-798b84547b-bv4sl"": 0.0, ""nginx-proxy-node-2"": 0.0, ""speaker-grvm7"": 0.04}"
1788160814.9110856,node-0,0.4,"{""calico-node-d8l8p"": 0.09, ""kube-apiserver-node-0"": 0.16, ""kube-controller-manager-node-0"": 0.01, ""kube-proxy-qfhdr"": 0.06, ""kube-scheduler-node-0"": 0.01, ""metrics-server-574d47cd58-jhwcs"": 0.03, ""speaker-ghfqq"": 0.04}"
1788160814.9110856,node-1,54.66,"{""adservice-7b646d8995-d5fhn"": 0.81, ""cartservice-9d9bd79cd-rpdmc"": 1.44, ""checkoutservice-6c79cbb8c7-vkn66"": 1.23, ""currencyservice-7cfffdcb55-8ssbg"": 2.32, ""currencyservice-7cfffdcb55-bck5q"": 2.65, ""currencyservice-7cfffdcb55-kqk7r"": 2.14, ""currencyservice-7cfffdcb55-mp4rp"": 1.97, ""currencyservice-7cfffdcb55-mtl2n"": 3.1, ""frontend-5874cd9944-2rtqx"": 2.26, ""frontend-5874cd9944-8nj8m"": 2.18, ""frontend-5874cd9944-968rt"": 2.24, ""frontend-5874cd9944-fsrbm"": 2.33, ""frontend-5874cd9944-kxx8p"": 1.36, ""frontend-5874cd9944-n4frw"": 0.43, ""frontend-5874cd9944-nqmr2"": 1.97, ""frontend-5874cd9944-w4trf"": 2.24, ""frontend-5874cd9944-xssh8"": 1.8, ""frontend-5874cd9944-xxqmc"": 1.72, ""frontend-5874cd9944-ztsth"": 1.41, ""loadgenerator-5bf4dfbbd-lmlfl"": 0.02, ""paymentservice-5cc88cdc68-vd29m"": 0.3, ""productcatalogservice-7f87797d97-59fnr"": 0.0, ""productcatalogservice-7f87797d97-h6ntw"": 1.84, ""productcatalogservice-7f87797d97-x9648"": 2.01, ""productcatalogservice-7f87797d97-z4nsl"": 2.78, ""recommendationservice-db4864d66-bdj77"": 0.0, ""recommendationservice-db4864d66-bp2ck"": 0.33, ""recommendationservice-db4864d66-hpvsp"": 3.04, ""recommendationservice-db4864d66-l29fj"": 3.06, ""recommendationservice-db4864d66-x4rz9"": 2.9, ""redis-cart-7c6d54bdb5-gwpmn"": 0.29, ""shippingservice-7bdc6574f7-smzdc"": 1.31, ""calico-node-7n5r8"": 0.12, ""coredns-69db55dd76-cn9p6"": 0.59, ""dns-autoscaler-6d5984c657-7wxfj"": 0.0, ""kube-apiserver-node-1"": 0.22, ""kube-controller-manager-node-1"": 0.11, ""kube-proxy-8x6bm"": 0.08, ""kube-scheduler-node-1"": 0.01, ""kubernetes-metrics-scraper-55bc8b9b54-srm75"": 0.0, ""controller-666f99f6ff-cvrtq"": 0.0, ""speaker-hkqrz"": 0.04, ""cluster-metrics-collector-6dc9ddcdb5-7dssg"": 0.01}"
1788160814.9110856,node-2,47.69,"{""adservice-7b646d8995-xtmz8"": 2.37, ""cartservice-9d9bd79cd-c7mrh"": 1.98, ""currencyservice-7cfffdcb55-bk59c"": 0.01, ""currencyservice-7cfffdcb55-fnztl"": 2.73, ""currencyservice-7cfffdcb55-fxgmx"": 2.22, ""currencyservice-7cfffdcb55-hqx7h"": 0.01, ""currencyservice-7cfffdcb55-mhm7n"": 1.96, ""emailservice-8cddfd4bc-t7zfg"": 0.58, ""frontend-5874cd9944-4jjxs"": 2.72, ""frontend-5874cd9944-bs62m"": 1.72, ""frontend-5874cd9944-clcz6"": 2.11, ""frontend-5874cd9944-dpkl2"": 2.12, ""frontend-5874cd9944-hz9h2"": 0.52, ""frontend-5874cd9944-k9z65"": 2.28, ""frontend-5874cd9944-kb7cx"": 1.24, ""frontend-5874cd9944-qfwm8"": 1.79, ""frontend-5874cd9944-ttd69"": 1.37, ""frontend-5874cd9944-tv7r7"": 2.36, ""frontend-5874cd9944-z6xmr"": 1.98, ""nfs-subdir-external-provisioner-5c8bf6748-p2j5q"": 0.0, ""productcatalogservice-7f87797d97-825m8"": 2.41, ""productcatalogservice-7f87797d97-mfc5v"": 0.0, ""productcatalogservice-7f87797d97-msn7f"": 2.89, ""productcatalogservice-7f87797d97-pp49k"": 3.16, ""productcatalogservice-7f87797d97-tkgfg"": 0.0, ""recommendationservice-db4864d66-f8kgc"": 0.72, ""recommendationservice-db4864d66-jrz9v"": 0.0, ""recommendationservice-db4864d66-r4jv6"": 3.11, ""recommendationservice-db4864d66-rzq22"": 3.08, ""calico-kube-controllers-5b566ffb7d-ll6fz"": 0.01, ""calico-node-sdb5b"": 0.15, ""kube-proxy-lqjsh"": 0.05, ""kubernetes-dashboard-798b84547b-bv4sl"": 0.0, ""nginx-proxy-node-2"": 0.0, ""speaker-grvm7"": 0.04}"
1788160816.151528,node-0,0.4,"{""calico-node-d8l8p"": 0.09, ""kube-apiserver-node-0"": 0.16, ""kube-controller-manager-node-0"": 0.01, ""kube-proxy-qfhdr"": 0.06, ""kube-scheduler-node-0"": 0.01, ""metrics-server-574d47cd58-jhwcs"": 0.03, ""speaker-ghfqq"": 0.04}"
1788160816.151528,node-1,54.66,"{""adservice-7b646d8995-d5fhn"": 0.81, ""cartservice-9d9bd79cd-rpdmc"": 1.44, ""checkoutservice-6c79cbb8c7-vkn66"": 1.23, ""currencyservice-7cfffdcb55-8ssbg"": 2.32, ""currencyservice-7cfffdcb55-bck5q"": 2.65, ""currencyservice-7cfffdcb55-kqk7r"": 2.14, ""currencyservice-7cfffdcb55-mp4rp"": 1.97, ""currencyservice-7cfffdcb55-mtl2n"": 3.1, ""frontend-5874cd9944-2rtqx"": 2.26, ""frontend-5874cd9944-8nj8m"": 2.18, ""frontend-5874cd9944-968rt"": 2.24, ""frontend-5874cd9944-fsrbm"": 2.33, ""frontend-5874cd9944-kxx8p"": 1.36, ""frontend-5874cd9944-n4frw"": 0.43, ""frontend-5874cd9944-nqmr2"": 1.97, ""frontend-5874cd9944-w4trf"": 2.24, ""frontend-5874cd9944-xssh8"": 1.8, ""frontend-5874cd9944-xxqmc"": 1.72, ""frontend-5874cd9944-ztsth"": 1.41, ""loadgenerator-5bf4dfbbd-lmlfl"": 0.02, ""paymentservice-5cc88cdc68-vd29m"": 0.3, ""productcatalogservice-7f87797d97-59fnr"": 0.0, ""productcatalogservice-7f87797d97-h6ntw"": 1.84, ""productcatalogservice-7f87797d97-x9648"": 2.01, ""productcatalogservice-7f87797d97-z4nsl"": 2.78, ""recommendationservice-db4864d66-bdj77"": 0.0, ""recommendationservice-db4864d66-bp2ck"": 0.33, ""recommendationservice-db4864d66-hpvsp"": 3.04, ""recommendationservice-db4864d66-l29fj"": 3.06, ""recommendationservice-db4864d66-x4rz9"": 2.9, ""redis-cart-7c6d54bdb5-gwpmn"": 0.29, ""shippingservice-7bdc6574f7-smzdc"": 1.31, ""calico-node-7n5r8"": 0.12, ""coredns-69db55dd76-cn9p6"": 0.59, ""dns-autoscaler-6d5984c657-7wxfj"": 0.0, ""kube-apiserver-node-1"": 0.22, ""kube-controller-manager-node-1"": 0.11, ""kube-proxy-8x6bm"": 0.08, ""kube-scheduler-node-1"": 0.01, ""kubernetes-metrics-scraper-55bc8b9b54-srm75"": 0.0, ""controller-666f99f6ff-cvrtq"": 0.0, ""speaker-hkqrz"": 0.04, ""cluster-metrics-collector-6dc9ddcdb5-7dssg"": 0.01}"
1788160816.151528,node-2,47.69,"{""adservice-7b646d8995-xtmz8"": 2.37, ""cartservice-9d9bd79cd-c7mrh"": 1.98, ""currencyservice-7cfffdcb55-bk59c"": 0.01, ""currencyservice-7cfffdcb55-fnztl"": 2.73, ""currencyservice-7cfffdcb55-fxgmx"": 2.22, ""currencyservice-7cfffdcb55-hqx7h"": 0.01, ""currencyservice-7cfffdcb55-mhm7n"": 1.96, ""emailservice-8cddfd4bc-t7zfg"": 0.58, ""frontend-5874cd9944-4jjxs"": 2.72, ""frontend-5874cd9944-bs62m"": 1.72, ""frontend-5874cd9944-clcz6"": 2.11, ""frontend-5874cd9944-dpkl2"": 2.12, ""frontend-5874cd9944-hz9h2"": 0.52, ""frontend-5874cd9944-k9z65"": 2.28, ""frontend-5874cd9944-kb7cx"": 1.24, ""frontend-5874cd9944-qfwm8"": 1.79, ""frontend-5874cd9944-ttd69"": 1.37, ""frontend-5874cd9944-tv7r7"": 2.36, ""frontend-5874cd9944-z6xmr"": 1.98, ""nfs-subdir-external-provisioner-5c8bf6748-p2j5q"": 0.0, ""productcatalogservice-7f87797d97-825m8"": 2.41, ""productcatalogservice-7f87797d97-mfc5v"": 0.0, ""productcatalogservice-7f87797d97-msn7f"": 2.89, ""productcatalogservice-7f87797d97-pp49k"": 3.16, ""productcatalogservice-7f87797d97-tkgfg"": 0.0, ""recommendationservice-db4864d66-f8kgc"": 0.72, ""recommendationservice-db4864d66-jrz9v"": 0.0, ""recommendationservice-db4864d66-r4jv6"": 3.11, ""recommendationservice-db4864d66-rzq22"": 3.08, ""calico-kube-controllers-5b566ffb7d-ll6fz"": 0.01, ""calico-node-sdb5b"": 0.15, ""kube-proxy-lqjsh"": 0.05, ""kubernetes-dashboard-798b84547b-bv4sl"": 0.0, ""nginx-proxy-node-2"": 0.0, ""speaker-grvm7"": 0.04}"
1788160817.1684103,node-0,0.4,"{""calico-node-d8l8p"": 0.09, ""kube-apiserver-node-0"": 0.16, ""kube-controller-manager-node-0"": 0.01, ""kube-proxy-qfhdr"": 0.06, ""kube-scheduler-node-0"": 0.01, ""metrics-server-574d47cd58-jhwcs"": 0.03, ""speaker-ghfqq"": 0.04}"
